DHSID,GPS_Dataset,DHSCC,DHSYEAR,DHSCLUST,SurveyID,All_Population_Count_2005,All_Population_Count_2010,All_Population_Count_2015,Annual_Precipitation_2000,Annual_Precipitation_2005,Annual_Precipitation_2010,Annual_Precipitation_2015,Aridity_2000,Aridity_2005,Aridity_2010,Aridity_2015,BUILT_Population_1990,BUILT_Population_2000,BUILT_Population_2014,Day_Land_Surface_Temp_2000,Day_Land_Surface_Temp_2005,Day_Land_Surface_Temp_2010,Day_Land_Surface_Temp_2015,Diurnal_Temperature_Range_2000,Diurnal_Temperature_Range_2005,Diurnal_Temperature_Range_2010,Diurnal_Temperature_Range_2015,Drought_Episodes,Enhanced_Vegetation_Index_1985,Enhanced_Vegetation_Index_1990,Enhanced_Vegetation_Index_1995,Enhanced_Vegetation_Index_2000,Enhanced_Vegetation_Index_2005,Enhanced_Vegetation_Index_2010,Enhanced_Vegetation_Index_2015,Frost_Days_2000,Frost_Days_2005,Frost_Days_2010,Frost_Days_2015,Global_Human_Footprint,Gross_Cell_Production,Growing_Season_Length,Irrigation,ITN_Coverage_2005,ITN_Coverage_2010,ITN_Coverage_2015,Land_Surface_Temperature_2000,Land_Surface_Temperature_2005,Land_Surface_Temperature_2010,Land_Surface_Temperature_2015,Livestock_Cattle,Livestock_Chickens,Livestock_Ducks,Livestock_Goats,Livestock_Pigs,Livestock_Sheep,Malaria_Incidence_2000,Malaria_Incidence_2005,Malaria_Incidence_2010,Malaria_Incidence_2015,Malaria_Prevalence_2000,Malaria_Prevalence_2005,Malaria_Prevalence_2010,Malaria_Prevalence_2015,Maximum_Temperature_2000,Maximum_Temperature_2005,Maximum_Temperature_2010,Maximum_Temperature_2015,Mean_Temperature_2000,Mean_Temperature_2005,Mean_Temperature_2010,Mean_Temperature_2015,Minimum_Temperature_2000,Minimum_Temperature_2005,Minimum_Temperature_2010,Minimum_Temperature_2015,Nightlights_Composite,Night_Land_Surface_Temp_2000,Night_Land_Surface_Temp_2005,Night_Land_Surface_Temp_2010,Night_Land_Surface_Temp_2015,PET_2000,PET_2005,PET_2010,PET_2015,Proximity_to_National_Borders,Proximity_to_Protected_Areas,Proximity_to_Water,Rainfall_1985,Rainfall_1990,Rainfall_1995,Rainfall_2000,Rainfall_2005,Rainfall_2010,Rainfall_2015,Slope,SMOD_Population_1990,SMOD_Population_2000,SMOD_Population_2015,Temperature_April,Temperature_August,Temperature_December,Temperature_February,Temperature_January,Temperature_July,Temperature_June,Temperature_March,Temperature_May,Temperature_November,Temperature_October,Temperature_September,Travel_Times_2000,Travel_Times_2015,U5_Population_2000,U5_Population_2005,U5_Population_2010,U5_Population_2015,UN_Population_Count_2000,UN_Population_Count_2005,UN_Population_Count_2010,UN_Population_Count_2015,UN_Population_Density_2000,UN_Population_Density_2005,UN_Population_Density_2010,UN_Population_Density_2015,Wet_Days_2000,Wet_Days_2005,Wet_Days_2010,Wet_Days_2015
AL201700000545,ALGE71FL,AL,2017.0,545.0,AL2017DHS,-9999,-9999,-9999,103.68333435058594,138.6666717529297,175.875,102.35833740234375,37.029762268066406,53.50482177734375,66.15987396240234,35.5,0.04570634583193421,0.046996769468867064,0.04955409377907353,21.1515385554387,18.17358867938702,18.351154033954327,20.19397442157452,9.833333969116211,8.708333969116211,8.358333587646484,9.366666793823242,-9999,1724.3846153846155,1573.923076923077,1784.3076923076924,2050.0,2133.846153846154,2113.6153846153848,2170.846153846154,4.301666736602783,4.820833206176758,3.109999895095825,3.075833320617676,39.64430894308943,2446.223828125,11.0,22.602821350097656,-9999,-9999,-9999,16.63950993464543,14.167372483473558,14.64596205491286,16.12480750450721,12.216765052189409,79.41802443991854,2.0128390123790734,15.539916743571792,5.680514395843941,16.179536341649694,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.04166603088379,18.116666793823242,18.808334350585938,20.191667556762695,15.100000381469727,13.741666793823242,14.608333587646484,15.475000381469727,10.199999809265137,9.408333778381348,10.449999809265137,10.824999809265137,1.7905852417302799,12.127482487605167,10.161153940054087,10.940770075871395,12.055640587439903,2.799999952316284,2.5916666984558105,2.6583333015441895,2.883333444595337,7119.610712,459.624085,1626.655583,1559.0714285714287,1369.2142857142858,2093.3571428571427,1434.5,1824.4285714285713,2750.3571428571427,1299.142857142857,2.4419422654658858,0.0,0.0,0.0,13.590199279785157,24.93419952392578,7.810600280761719,6.713400268554688,6.000200271606445,24.927200317382812,22.34259948730469,9.997200012207031,18.54919891357422,11.128399658203126,16.011799621582032,20.977401733398438,52.92871690427699,21.486761710794298,-9999,-9999,-9999,-9999,61456.7421875,64571.890625,63628.8125,65356.84375,319.43540962837835,334.01399915540543,327.2807643581081,334.00523648648647,8.747499465942383,11.586666107177734,13.429999351501465,10.71833324432373
AL201700000546,ALGE71FL,AL,2017.0,546.0,AL2017DHS,-9999,-9999,-9999,76.05000305175781,104.40833282470703,129.55833435058594,82.21666717529297,30.118810653686523,44.2720832824707,56.1263542175293,31.928802490234375,0.03344531853993734,0.034408844434298,0.03638209746434139,21.063245500837052,17.821428571428573,18.129643031529017,20.027143205915177,9.483333587646484,8.199999809265137,7.883333683013916,8.866666793823242,-9999,2293.5714285714284,2131.0,2336.285714285714,2633.714285714286,2753.3571428571427,2737.0714285714284,2775.4285714285716,11.051666259765625,12.269165992736816,11.069999694824219,11.059999465942383,39.174180327868854,2446.223544034091,8.0,18.517618815104168,-9999,-9999,-9999,16.087792532784597,13.427380153111049,13.973809378487724,15.567381722586495,16.06182260982326,99.66787269467213,3.0735276018986935,17.249649798283812,6.423563972848361,18.862464779713115,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.824999809265137,10.766666412353516,11.5,12.866666793823242,8.058333396911621,6.641666889190674,7.5416669845581055,8.40000057220459,3.3333332538604736,2.558333396911621,3.6000001430511475,3.9749999046325684,0.6652885159017586,11.112337384905134,9.033333369663783,9.817976815359932,11.107619149344307,2.5250000953674316,2.3583333492279053,2.308333396911621,2.575000047683716,11647.29427,5051.375934,6139.637927,1673.642857142857,1460.5714285714287,2207.214285714286,1530.142857142857,1958.642857142857,2937.714285714286,1396.9285714285713,4.626805039702869,0.0,0.0,0.0,12.136332194010416,23.49016571044922,6.006999969482422,5.212666829427083,4.383833249409993,23.45733388264974,20.947333017985027,8.571000417073568,17.168333689371746,9.24750010172526,14.550666809082031,19.47800064086914,104.0327868852459,26.151639344262296,-9999,-9999,-9999,-9999,32111.8515625,33962.640625,33870.5546875,35388.80078125,113.0760144335512,119.768161083878,119.62396173747277,125.17767905773421,10.181666374206543,13.15999984741211,15.488332748413086,11.019165992736816
AL201700000547,ALGE71FL,AL,2017.0,547.0,AL2017DHS,-9999,-9999,-9999,103.68333435058594,138.6666717529297,175.875,102.35833740234375,37.029762268066406,53.50482177734375,66.15987396240234,35.5,0.0055806477864583336,0.00606812938811287,0.0070424193427676245,21.73419658954327,18.602307833158054,18.797179002028244,20.82128201998197,9.833333969116211,8.708333969116211,8.358333587646484,9.366666793823242,-9999,1637.1538461538462,1396.8461538461538,1698.076923076923,2028.923076923077,2124.3846153846152,2118.153846153846,2167.3076923076924,4.301666736602783,4.820833206176758,3.109999895095825,3.075833320617676,33.91836734693877,2446.2234375,11.0,18.55735143025716,-9999,-9999,-9999,16.795524010291466,14.21429443359375,14.75070542555589,16.261795043945312,11.216602558992347,113.71378348214286,2.008507055165816,17.968602519132652,7.558620157047194,24.414291693239797,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.04166603088379,18.116666793823242,18.808334350585938,20.191667556762695,15.100000381469727,13.741666793823242,14.608333587646484,15.475000381469727,10.199999809265137,9.408333778381348,10.449999809265137,10.824999809265137,0.20861875272644353,11.856853778545673,9.826281620905949,10.704230675330528,11.702308067908653,2.799999952316284,2.5916666984558105,2.6583333015441895,2.883333444595337,8692.642759,6.590636085,2309.787424,1522.3333333333333,1340.6,2078.4,1428.8,1838.6,2775.9333333333334,1290.4666666666667,2.2430913185586734,0.0,0.0,0.0,13.3505007425944,24.737164815266926,7.403167088826497,6.328500111897786,5.618666966756185,24.725667317708332,22.13616689046224,9.743000030517578,18.337666829427082,10.718667348225912,15.749666849772135,20.738000233968098,74.09591836734694,29.991836734693877,-9999,-9999,-9999,-9999,20847.25390625,21178.025390625,20133.87890625,19903.44140625,94.02607714577657,95.45310371253406,90.68246551430518,89.57970027247957,8.747499465942383,11.586666107177734,13.429999351501465,10.71833324432373
AL201700000548,ALGE71FL,AL,2017.0,548.0,AL2017DHS,-9999,-9999,-9999,103.68333435058594,138.6666717529297,175.875,102.35833740234375,37.029762268066406,53.50482177734375,66.15987396240234,35.5,0.001393034676962261,0.0020477984902224963,0.0024941050553623635,18.02118858924279,14.352948702298677,14.552308302659254,17.032179612379807,9.833333969116211,8.708333969116211,8.358333587646484,9.366666793823242,-9999,2798.4615384615386,2623.3846153846152,2724.769230769231,3032.846153846154,3196.6923076923076,3100.3846153846152,3122.769230769231,4.301666736602783,4.820833206176758,3.109999895095825,3.075833320617676,29.58739837398374,2446.223828125,11.0,7.848203023274739,-9999,-9999,-9999,12.982097919170673,10.065896841195913,10.366345919095552,12.327371450570913,9.85228102769309,98.4020658663618,4.618467749618903,5.004928464811992,7.801332055068597,25.150356881986788,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.04166603088379,18.116666793823242,18.808334350585938,20.191667556762695,15.100000381469727,13.741666793823242,14.608333587646484,15.475000381469727,10.199999809265137,9.408333778381348,10.449999809265137,10.824999809265137,0.06845602943370242,7.9430072490985575,5.778846153846154,6.180384709284856,7.622563875638521,2.799999952316284,2.5916666984558105,2.6583333015441895,2.883333444595337,2037.369106,6651.038126,6914.550924,1882.8461538461538,1513.7692307692307,2285.076923076923,1666.1538461538462,2241.076923076923,3221.6923076923076,1504.5384615384614,9.071229516006097,0.0,0.0,0.0,9.508166631062826,20.67633310953776,3.7875000635782876,2.6396668752034507,1.8308334350585938,20.817333221435547,18.430667877197266,5.998332977294922,14.745166778564453,6.689666112263997,12.103500366210938,16.635833740234375,290.3414634146341,54.27235772357724,-9999,-9999,-9999,-9999,20771.265625,21504.3671875,21965.34375,22663.0390625,67.11471036585365,69.46379573170732,70.91959635416667,73.1469131097561,8.747499465942383,11.586666107177734,13.429999351501465,10.71833324432373
AL201700000549,ALGE71FL,AL,2017.0,549.0,AL2017DHS,-9999,-9999,-9999,103.68333435058594,138.6666717529297,175.875,102.35833740234375,37.029762268066406,53.50482177734375,66.15987396240234,35.5,0.027076872089241123,0.027941187725791447,0.029702443110791944,21.246882847377233,18.26190403529576,18.436070033482142,20.32845197405134,9.833333969116211,8.708333969116211,8.358333587646484,9.366666793823242,-9999,1578.2857142857142,1405.7142857142858,1637.0,1917.0,2003.142857142857,1983.857142857143,2026.357142857143,4.301666736602783,4.820833206176758,3.109999895095825,3.075833320617676,36.153688524590166,2446.2236842105262,11.0,21.33887634277344,-9999,-9999,-9999,16.73240225655692,14.266726902553014,14.753869192940849,16.233154296875,11.914675107482033,87.44902624486653,2.024372578646368,15.40340052297228,6.229928331943018,18.082889502053387,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.04166603088379,18.116666793823242,18.808334350585938,20.191667556762695,15.100000381469727,13.741666793823242,14.608333587646484,15.475000381469727,10.199999809265137,9.408333778381348,10.449999809265137,10.824999809265137,1.0130029049016498,12.217921665736608,10.271547589983259,11.071666172572545,12.137856619698661,2.799999952316284,2.5916666984558105,2.6583333015441895,2.883333444595337,6138.359866,0,558.9430797,1536.25,1353.25,2081.875,1425.5625,1817.75,2744.875,1291.875,1.9215910047965863,0.0,0.0,0.0,13.254598999023438,24.667799377441405,7.202799987792969,6.26520004272461,5.499600219726562,24.645999145507812,22.046200561523438,9.65240020751953,18.24939880371094,10.538999938964844,15.654598999023438,20.64940185546875,55.83983572895277,25.250513347022586,-9999,-9999,-9999,-9999,36954.8203125,39479.46875,39626.53125,41521.4921875,190.49239801646706,203.24305295658684,203.71262163173654,213.13655501497007,8.747499465942383,11.586666107177734,13.429999351501465,10.71833324432373
AL201700000550,ALGE71FL,AL,2017.0,550.0,AL2017DHS,-9999,-9999,-9999,76.05000305175781,104.40833282470703,129.55833435058594,82.21666717529297,30.118810653686523,44.2720832824707,56.1263542175293,31.928802490234375,0.0058559707448452335,0.006648796268656284,0.007705093939093095,19.614756657527042,16.060384897085335,16.37512911283053,18.523460975060097,9.483333587646484,8.199999809265137,7.883333683013916,8.866666793823242,-9999,2622.4615384615386,2407.076923076923,2615.6153846153848,2937.4615384615386,3085.230769230769,3090.846153846154,3099.230769230769,11.051666259765625,12.269165992736816,11.069999694824219,11.059999465942383,34.2914979757085,2446.223586309524,8.0,16.692507934570312,-9999,-9999,-9999,14.160279494065504,11.28448721078726,11.820000281700722,13.521986741286058,13.91312250917257,143.63526379048582,3.4461163354788713,15.515192070470647,9.525950072747976,29.754691058324898,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.824999809265137,10.766666412353516,11.5,12.866666793823242,8.058333396911621,6.641666889190674,7.5416669845581055,8.40000057220459,3.3333332538604736,2.558333396911621,3.6000001430511475,3.9749999046325684,0.06413479469083098,8.705804678109976,6.5085895244891825,7.264871450570913,8.52051250751202,2.5250000953674316,2.3583333492279053,2.308333396911621,2.575000047683716,10559.8329,6911.140165,9347.531259,1797.076923076923,1566.3076923076924,2292.0,1655.6923076923076,2176.076923076923,3214.076923076923,1467.6923076923076,8.180521729504049,0.0,0.0,0.0,10.32439956665039,21.66719970703125,4.374200057983399,3.4972000122070312,2.649600028991699,21.710000610351564,19.22120056152344,6.790200042724609,15.488999938964843,7.476799774169922,12.881399536132813,17.59960021972656,170.1497975708502,64.1417004048583,-9999,-9999,-9999,-9999,13016.439453125,12335.2470703125,10911.8525390625,10011.033203125,41.863289173427994,39.67341610674442,35.095144523326574,32.19661986561866,10.181666374206543,13.15999984741211,15.488332748413086,11.019165992736816
AL201700000551,ALGE71FL,AL,2017.0,551.0,AL2017DHS,-9999,-9999,-9999,76.05000305175781,104.40833282470703,129.55833435058594,82.21666717529297,30.118810653686523,44.2720832824707,56.1263542175293,31.928802490234375,0.0035852250598725818,0.0037854224916488407,0.0037193438363453696,18.675594623272236,14.582693246694712,14.939230111929087,17.30679438664363,9.483333587646484,8.199999809265137,7.883333683013916,8.866666793823242,-9999,2368.846153846154,2340.230769230769,2294.3076923076924,2511.153846153846,2703.923076923077,2754.3076923076924,2747.3846153846152,11.051666259765625,12.269165992736816,11.069999694824219,11.059999465942383,29.248995983935743,2752.9657118055557,8.0,1.1260892868041992,-9999,-9999,-9999,13.336923452524038,10.068204439603365,10.518270639272837,12.464806189903847,11.488884247929217,64.75051769578313,4.071692776967244,39.630522088353416,10.582536199485443,10.998333176455823,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.824999809265137,10.766666412353516,11.5,12.866666793823242,8.058333396911621,6.641666889190674,7.5416669845581055,8.40000057220459,3.3333332538604736,2.558333396911621,3.6000001430511475,3.9749999046325684,0.060225886339581876,7.998251694899339,5.553717980018029,6.0973076453575725,7.6228203406700725,2.5250000953674316,2.3583333492279053,2.308333396911621,2.575000047683716,38276.93662,26853.20011,38982.18731,1785.0625,1459.9375,1980.6875,1305.8125,1856.1875,2680.625,1397.0,6.613331744948544,0.0,0.0,0.0,9.108399963378906,20.251600646972655,3.2827999114990236,1.8375999450683593,0.7657999992370605,20.406802368164062,18.312399291992186,5.302999877929688,14.491400146484375,6.018399810791015,11.556999206542969,16.241598510742186,154.55020080321285,77.19076305220884,-9999,-9999,-9999,-9999,16883.125,13895.78515625,10754.326171875,8686.35546875,53.15696379267068,43.76287179969879,33.87855719754016,27.371597719001002,10.181666374206543,13.15999984741211,15.488332748413086,11.019165992736816
AL201700000552,ALGE71FL,AL,2017.0,552.0,AL2017DHS,-9999,-9999,-9999,87.96666717529297,113.63333129882812,147.3916778564453,98.88333129882812,31.416667938232422,43.84565734863281,55.27187728881836,34.69590759277344,0.012992353378971921,0.014256273643879951,0.015169149712671208,21.638702392578125,17.35500008719308,17.981427873883927,20.165357317243302,10.716667175292969,9.5,9.191666603088379,10.158333778381348,-9999,2233.5,2100.3571428571427,2158.5,2336.4285714285716,2526.9285714285716,2552.285714285714,2578.1428571428573,4.519166469573975,4.897500038146973,3.069999933242798,3.494999885559082,29.696356275303643,4323.921875,8.0,1.212050437927246,-9999,-9999,-9999,15.956298828125,12.701190403529576,13.237618582589286,15.173630850655693,4.859413548519737,31.997639644483804,1.3150028120650936,28.80490890688259,2.8621208407135628,5.496511853175607,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.424999237060547,18.58333396911621,19.34166717529297,20.450000762939453,15.041666984558105,13.808333396911621,14.725000381469727,15.341667175292969,9.699999809265137,9.074999809265137,10.15000057220459,10.291666984558105,0.06830404246654627,10.273895263671875,8.047380719866071,8.493809291294642,10.18190438406808,2.799999952316284,2.5916666984558105,2.6666667461395264,2.8499999046325684,25315.51677,20360.80901,24246.8564,1603.9285714285713,1411.2857142857142,2009.0,1348.4285714285713,1873.7142857142858,2674.785714285714,1403.0,5.446140798962551,0.0,0.0,0.0,11.85949993133545,23.274497985839844,5.682750225067139,4.8420000076293945,4.039000034332275,23.219749450683594,20.793251037597656,8.17175006866455,16.98699951171875,8.869000434875488,14.23449993133545,19.261749267578125,89.64777327935222,47.77125506072875,-9999,-9999,-9999,-9999,14655.3349609375,12240.841796875,9791.501953125,8306.146484375,48.193490111561864,40.468155742900606,32.529946596095336,27.714617932302232,8.348333358764648,11.34749984741211,12.987500190734863,10.587499618530273
AL201700000553,ALGE71FL,AL,2017.0,553.0,AL2017DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.014178227311886919,0.019555599163896358,0.024416102388034613,22.378311157226562,19.185474940708705,19.548453194754465,21.752620152064733,-9999,-9999,-9999,-9999,-9999,2821.9285714285716,2739.0714285714284,3172.8571428571427,3583.785714285714,3653.714285714286,3424.285714285714,3717.3571428571427,-9999,-9999,-9999,-9999,44.90163934426229,5177.421875,11.0,34.14467163085938,-9999,-9999,-9999,16.604091099330358,14.354285103934151,14.934047154017858,16.311189923967635,51.668348969006146,125.7772156762295,147.45003522028688,30.00882908555328,31.16231349257172,44.35600505891394,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6304250505666645,10.829869951520648,9.523095267159599,10.319642203194755,10.869761875697545,-9999,-9999,-9999,-9999,5145.110676,7719.004569,9538.821101,1478.076923076923,1317.0,1836.0,1205.3076923076924,1639.3846153846155,2408.076923076923,1174.3076923076924,1.7536478182164634,0.0,0.0,1.0,13.712200927734376,24.7406005859375,8.028800201416015,7.30260009765625,6.314599609375,24.81999969482422,22.41340026855469,10.19080047607422,18.59239959716797,11.367400360107421,16.166400146484374,21.003999328613283,48.9405737704918,28.638603696098563,-9999,-9999,-9999,-9999,88708.109375,88122.09375,82047.59375,79124.1328125,324.49315200617286,322.9154771090535,301.0151748971193,290.54816100823047,-9999,-9999,-9999,-9999
AL201700000554,ALGE71FL,AL,2017.0,554.0,AL2017DHS,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.023883874423968526,0.032614774978198945,0.041973376045592675,22.514805385044642,19.275713239397323,19.642142159598215,21.88226318359375,-9999,-9999,-9999,-9999,-9999,2732.9285714285716,2632.0,3071.4285714285716,3489.8571428571427,3540.5714285714284,3277.285714285714,3599.0,-9999,-9999,-9999,-9999,46.86464646464646,5177.421875,11.0,31.523321533203124,-9999,-9999,-9999,16.698961530412948,14.396308898925781,14.921666826520648,16.385892595563615,59.015431660353535,39.87332702020202,104.77360321969697,27.85983862058081,26.006358506944444,33.46277619949495,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8482147201282092,10.88311767578125,9.516904558454241,10.201190403529576,10.889524187360491,-9999,-9999,-9999,-9999,8362.559307,7554.263944,9767.72063,1475.6923076923076,1299.4615384615386,1830.1538461538462,1202.5384615384614,1630.6153846153845,2404.3076923076924,1192.3076923076924,1.5078425976114536,1.0,1.0,1.0,13.751681518554687,24.782423400878905,7.9861297607421875,7.389646911621094,6.2744590759277346,24.82657470703125,22.406753540039062,10.248882293701172,18.616917419433594,11.371588134765625,16.237916564941408,21.05140075683594,45.56363636363636,20.218623481781375,-9999,-9999,-9999,-9999,93932.5703125,92996.765625,86099.421875,82699.9375,330.7003099696356,327.97934590080973,304.0842295040486,292.39094129554655,-9999,-9999,-9999,-9999
AL201700000555,ALGE71FL,AL,2017.0,555.0,AL2017DHS,-9999,-9999,-9999,103.68333435058594,138.6666717529297,175.875,102.35833740234375,37.029762268066406,53.50482177734375,66.15987396240234,35.5,0.0633057367234003,0.07036797659737723,0.07962599254789807,21.628181966145835,18.650998942057292,18.91422119140625,20.84666748046875,9.833333969116211,8.708333969116211,8.358333587646484,9.366666793823242,-9999,2167.2,2196.266666666667,2437.0666666666666,2585.2,2656.9333333333334,2558.2,2705.4,4.301666736602783,4.820833206176758,3.109999895095825,3.075833320617676,43.50408163265306,3164.9599095394738,11.0,30.76506652832031,-9999,-9999,-9999,16.627091471354166,14.258888753255208,14.798276774088542,16.212333170572915,26.54419842155612,24.160945471938774,42.66219706632653,19.123592952806124,18.19264987244898,20.327489237882652,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.04166603088379,18.116666793823242,18.808334350585938,20.191667556762695,15.100000381469727,13.741666793823242,14.608333587646484,15.475000381469727,10.199999809265137,9.408333778381348,10.449999809265137,10.824999809265137,2.234752624015498,11.6260009765625,9.86677754720052,10.682333374023438,11.578000895182292,2.799999952316284,2.5916666984558105,2.6583333015441895,2.883333444595337,8263.781686,0,634.9515162,1537.0,1362.8666666666666,2027.0,1353.8,1742.0,2612.6,1245.6,1.7979975833168513,1.0,1.0,1.0,13.66179962158203,24.778001403808595,8.02340087890625,7.079800415039062,6.219800186157227,24.821200561523437,22.37340087890625,10.114599609375,18.574398803710938,11.322000122070312,16.078599548339845,20.9739990234375,23.348979591836734,12.548979591836735,-9999,-9999,-9999,-9999,121664.328125,125100.984375,120507.8125,120839.796875,536.8240455665025,551.5058497536946,530.5183189655172,530.9381927339901,8.747499465942383,11.586666107177734,13.429999351501465,10.71833324432373
AL201700000556,ALGE71FL,AL,2017.0,556.0,AL2017DHS,-9999,-9999,-9999,87.96666717529297,113.63333129882812,147.3916778564453,98.88333129882812,31.416667938232422,43.84565734863281,55.27187728881836,34.69590759277344,0.022631040396400914,0.032723448147027254,0.04572445439835326,23.12530263264974,19.687777201334637,20.098472595214844,22.396387736002605,10.716667175292969,9.5,9.191666603088379,10.158333778381348,-9999,2960.1666666666665,2773.6666666666665,3206.9166666666665,3585.25,3633.9166666666665,3347.5833333333335,3657.1666666666665,4.519166469573975,4.897500038146973,3.069999933242798,3.494999885559082,46.522448979591836,5860.22109375,11.0,38.315521240234375,-9999,-9999,-9999,17.0801518758138,14.59729258219401,15.01027806599935,16.67840321858724,64.83074776785715,11.005919164540817,8.21699916294643,12.27836615114796,0.34502532336176656,1.2607106734295281,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.424999237060547,18.58333396911621,19.34166717529297,20.450000762939453,15.041666984558105,13.808333396911621,14.725000381469727,15.341667175292969,9.699999809265137,9.074999809265137,10.15000057220459,10.291666984558105,0.5521767483506502,11.03499984741211,9.506805419921875,9.922082901000977,10.960416158040365,2.799999952316284,2.5916666984558105,2.6666667461395264,2.8499999046325684,11428.82708,11840.87378,10735.79869,1463.0714285714287,1225.2857142857142,1741.5714285714287,1162.7857142857142,1626.4285714285713,2367.214285714286,1229.7857142857142,2.13837231595092,1.0,1.0,1.0,13.605367024739584,24.7156499226888,7.434073130289714,7.29796028137207,5.928084055582683,24.661814371744793,22.204574584960938,10.097103754679361,18.46984354654948,11.012990315755209,16.12451934814453,20.959097544352215,65.53877551020408,21.508163265306123,-9999,-9999,-9999,-9999,49145.07421875,46605.578125,41209.578125,37740.4296875,157.69505739795918,149.5734056122449,132.27959183673468,121.16548150510204,8.348333358764648,11.34749984741211,12.987500190734863,10.587499618530273
AL201700000557,ALGE71FL,AL,2017.0,557.0,AL2017DHS,-9999,-9999,-9999,87.96666717529297,113.63333129882812,147.3916778564453,98.88333129882812,31.416667938232422,43.84565734863281,55.27187728881836,34.69590759277344,0.03272415786887569,0.04361682133719748,0.058026431110755124,22.858252892127403,19.514102642352764,19.889488807091347,22.139744685246395,10.716667175292969,9.5,9.191666603088379,10.158333778381348,-9999,2835.5384615384614,2776.6153846153848,3121.153846153846,3383.0,3435.4615384615386,3177.3846153846152,3463.6923076923076,4.519166469573975,4.897500038146973,3.069999933242798,3.494999885559082,46.46639511201629,5177.421875,11.0,39.2303466796875,-9999,-9999,-9999,17.001818143404446,14.540257380558895,14.965704110952524,16.58942354642428,60.624350286989795,12.239557756696428,24.15909199617347,16.245199896364795,7.376655173788265,8.237616589604592,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,20.424999237060547,18.58333396911621,19.34166717529297,20.450000762939453,15.041666984558105,13.808333396911621,14.725000381469727,15.341667175292969,9.699999809265137,9.074999809265137,10.15000057220459,10.291666984558105,0.9857781883177719,11.145384568434496,9.566409771259014,10.041922936072716,11.039102407602163,2.799999952316284,2.5916666984558105,2.6666667461395264,2.8499999046325684,14033.64729,9156.487141,11699.99706,1485.4166666666667,1260.9166666666667,1844.0833333333333,1217.3333333333333,1650.9166666666667,2431.5833333333335,1238.3333333333333,1.9184177762739887,1.0,1.0,1.0,13.609957885742187,24.760557556152342,7.395158386230468,7.2389060974121096,5.926242065429688,24.72139892578125,22.224336242675783,10.083842468261718,18.48009490966797,10.977200317382813,16.08850555419922,20.9691162109375,48.61020408163265,16.86530612244898,-9999,-9999,-9999,-9999,69019.40625,67555.140625,61855.78515625,58889.65234375,225.11667729591838,220.43931760204083,201.91814413265305,192.2920280612245,8.348333358764648,11.34749984741211,12.987500190734863,10.587499618530273
